x  y  z 
-252.881251  -500.925385  222.421623 
-261.080540  -492.791793  549.218062 
-275.733318  -475.578205  544.939788 
-285.111099  -465.218958  183.756751 
-336.419779  -417.266998  247.448447 
-351.867904  -398.391459  255.019225 
-376.796304  -375.863422  236.126354 
-387.442299  -362.236781  249.689205 
-389.589337  -363.672543  398.111939 
-387.895547  -363.640455  402.534124 
-391.136167  -360.718023  216.908952 
-389.022737  -361.354371  217.364752 
-395.369576  -354.958535  219.247084 
-396.861487  -354.680908  218.608288 
-401.554238  -352.344485  368.573965 
-431.452027  -318.353451  344.352451 
-432.217458  -320.867948  379.612635 
-465.125463  -286.316719  180.311458 
451.325492  -1195.243533  504.725490 
428.040838  -1173.524314  522.274859 
386.367486  -1135.206762  688.355287 
354.068732  -1100.675592  701.198754 
239.095924  -986.385204  1063.189158 
199.231605  -943.739290  403.417291 
198.190089  -943.167881  581.490367 
183.480622  -928.140885  580.080395 
164.926273  -913.830323  393.044504 
160.638978  -906.751875  972.571517 
149.540638  -896.664727  403.751901 
131.917721  -877.998456  559.831361 
131.663356  -877.426570  583.989935 
118.699236  -865.289629  951.048156 
115.733810  -859.778677  564.864412 
111.761631  -857.873506  942.971957 
105.225389  -849.710114  375.459494 
44.942963  -788.827681  826.395816 
26.311328  -770.767435  496.953338 
5.737532  -750.561076  786.971070 
4.632979  -749.840808  859.163708 
-1.703853  -745.245233  801.687996 
-22.954211  -723.442755  831.454005 
-32.866561  -712.615865  461.228919 
-33.860024  -713.422919  461.874403 
-37.683821  -710.239105  464.191843 
-53.150109  -694.428738  302.703735 
-69.972300  -678.820961  745.809630 
-90.628597  -657.619888  743.893456 
-86.303960  -657.763635  744.694635 
-90.340834  -655.543534  255.263469 
-93.564298  -651.705571  438.264764 
-100.811575  -647.056236  286.499185 
-104.254335  -644.263051  251.443706 
-105.443311  -641.625458  723.134568 
-111.745253  -634.124449  401.302375 
-126.581481  -620.844119  255.659069 
-136.728078  -610.986491  655.955599 
-144.816383  -600.738545  387.660978 
-160.614092  -587.628303  394.696877 
-164.271740  -584.940453  379.149806 
-205.419509  -542.240833  348.178100 
-207.970808  -537.273016  354.874210 
-212.921825  -530.945422  330.449317 
-213.794712  -534.614840  604.772376 
-226.356488  -520.291628  554.720299 
-230.069924  -518.155782  553.138483 
-237.095585  -507.106079  549.666129 
-244.228934  -503.105820  212.711756 
-242.107456  -502.260193  554.206818 
-259.280504  -484.638364  554.140710 
-268.674443  -477.323112  315.884364 
-269.861814  -477.391566  316.734833 
-276.847260  -468.900591  192.562149 
-276.399538  -468.163745  196.176748 
-277.115998  -470.826073  499.639218 
-282.717928  -462.135987  307.671528 
-333.723154  -411.023637  251.843935 
-337.056970  -410.318205  180.883525 
-335.046359  -411.037664  177.163696 
-334.817513  -409.242581  180.029584 
-338.137397  -407.854598  179.742810 
-342.798594  -404.358442  173.480446 
-341.521298  -404.248784  175.022805 
-343.469512  -404.866202  179.833056 
-341.672648  -405.822331  177.803789 
-342.723007  -404.940179  438.602099 
-343.550597  -402.517128  155.844947 
-346.977223  -400.274006  168.074479 
-360.659540  -384.464701  255.246299 
-366.803761  -382.431983  155.544071 
-376.987806  -369.505603  237.299601 
-393.070321  -352.692639  141.615852 
-393.233862  -353.470538  220.968132 
-391.859984  -352.289665  222.311047 
-396.798532  -351.219594  222.622937 
-411.494213  -332.838785  146.669719 
-456.711692  -291.406067  188.832211 
-456.364374  -292.144059  193.809840 
518.094001  -1259.326444  490.726064 
470.141384  -1208.878261  536.828492 
465.067096  -1206.678171  497.854033 
441.900672  -1184.156587  526.293204 
440.071797  -1179.158294  525.235201 
429.263236  -1172.371647  470.473073 
412.580057  -1155.684491  754.524736 
409.399939  -1148.457741  767.633865 
325.601662  -1066.756517  462.909398 
321.670865  -1064.579516  457.025220 
318.463318  -1061.722050  449.118287 
318.722880  -1061.132820  459.033050 
288.424419  -1028.366723  644.071486 
278.753300  -1021.295710  640.527062 
268.579430  -1008.659380  644.007487 
267.027857  -1008.130562  649.936742 
247.392618  -987.830034  600.057903 
202.772847  -946.090541  598.834741 
201.358952  -940.647857  626.249144 
192.669519  -933.341543  396.503901 
180.521710  -922.609164  570.215814 
149.912594  -890.575823  556.946133 
137.488031  -879.435537  586.683523 
132.359303  -874.428617  583.579141 
129.363356  -868.623908  563.473631 
119.827763  -860.716846  965.298753 
114.445917  -857.892430  958.372228 
95.653518  -834.725957  551.542885 
83.756307  -826.409088  501.017493 
86.302577  -826.789756  876.347712 
28.072838  -770.550623  479.835128 
26.814280  -766.183215  475.022239 
22.974831  -765.248001  311.329550 
20.418326  -760.929063  487.123447 
16.783805  -757.544986  328.284442 
6.593614  -745.679789  454.837976 
4.871360  -745.981265  820.828736 
-12.192910  -728.043997  288.479001 
-13.649114  -725.851202  806.779143 
-30.941661  -709.461740  467.206641 
-38.706931  -699.728927  466.745194 
-40.691122  -700.227566  771.080063 
-90.142490  -650.424687  725.327605 
-97.220416  -644.871822  392.921342 
-104.534365  -638.531101  712.761256 
-131.087225  -607.545502  640.151616 
-142.647553  -596.142385  372.210735 
-148.207621  -594.680165  399.212074 
-156.774120  -585.002546  362.144881 
-170.224950  -570.470064  232.740638 
-170.950212  -572.086777  360.422343 
-183.412665  -559.367813  227.912921 
-192.870263  -550.478428  370.902298 
-204.839895  -536.038496  563.448557 
-218.910119  -520.424811  228.411553 
-230.238150  -510.434610  539.593331 
-240.818590  -499.986222  213.651253 
-240.280165  -499.538491  213.152323 
-246.778873  -493.913283  205.552593 
-250.082090  -488.537492  514.237490 
-258.449330  -483.861971  547.292200 
-308.021148  -433.344129  463.412549 
-319.706893  -419.708462  444.817227 
-332.513583  -409.688402  458.575905 
-336.025621  -407.698557  174.533879 
-337.870734  -403.536373  171.388062 
-338.388038  -405.416615  174.471742 
-337.054053  -406.624115  178.547508 
-337.884275  -404.729177  264.000534 
-345.650971  -393.878687  155.061614 
-359.444576  -384.173837  236.194063 
-378.821866  -364.291982  232.337401 
-381.687804  -361.417647  217.048168 
-380.812044  -359.285144  248.713046 
-380.786494  -357.841003  384.393117 
-387.363589  -355.380244  221.172757 
-389.178507  -354.388604  217.596356 
-392.303116  -351.177219  161.656630 
-395.420784  -346.048317  144.065710 
-403.002416  -337.964870  221.798077 
-402.816704  -337.455786  225.963745 
-457.331770  -284.387716  186.225152 
-465.038784  -278.080915  188.330078 
447.350933  -1182.289474  494.136193 
445.617395  -1180.619786  510.639956 
437.960090  -1174.833052  523.766824 
428.279117  -1162.374978  770.707325 
378.715674  -1112.773903  432.045919 
344.359799  -1080.187711  664.443810 
319.433637  -1057.055418  432.063546 
297.645177  -1033.853496  665.264554 
293.856815  -1031.922788  657.623532 
273.323158  -1007.498721  660.878855 
262.981841  -996.469361  649.342451 
135.401834  -871.442914  580.337551 
126.162312  -862.096745  580.928318 
115.588783  -849.676436  937.797768 
107.628650  -842.956086  361.232844 
101.679371  -835.305503  366.647264 
95.858565  -833.651440  504.371862 
82.591575  -817.805310  885.659508 
33.117536  -766.154222  472.809430 
24.419623  -762.186355  854.987265 
22.404603  -760.228245  862.903785 
-7.182960  -730.501471  490.638658 
-21.027405  -712.667979  301.160532 
-77.901308  -655.199517  748.818315 
-95.363313  -641.970314  431.150060 
-98.313507  -638.711966  251.218416 
-124.536139  -612.527118  657.498419 
-126.711961  -606.876457  259.558723 
-126.285916  -610.168272  259.313242 
-125.967846  -608.616928  259.384597 
-133.188999  -603.453957  395.842943 
-133.188641  -600.846097  384.633166 
-142.047958  -596.165814  256.390938 
-184.536573  -552.575704  228.641957 
-182.683817  -550.404527  600.260711 
-182.975238  -551.925264  596.909226 
-187.127830  -546.949995  219.501133 
-200.523090  -537.383773  216.449509 
-201.957520  -533.358760  562.639799 
-211.898932  -521.366584  584.736260 
-224.863441  -508.680770  549.801896 
-227.507680  -510.503510  205.283323 
-229.534540  -507.966521  559.805383 
-235.114577  -498.098812  563.199970 
-236.454054  -498.595946  564.992067 
-235.263729  -499.948243  562.273004 
-238.536018  -496.399820  545.599253 
-240.911062  -493.189333  546.942804 
-240.473153  -494.080472  555.777383 
-247.484294  -487.553976  201.697463 
-250.760549  -486.563748  203.016445 
-260.830047  -476.542316  528.643163 
-290.332645  -445.059318  468.508838 
-311.758869  -421.541253  187.892204 
-314.959688  -418.304263  266.684484 
-322.610269  -415.482484  436.818360 
-322.008514  -412.795687  158.662707 
-324.374774  -411.676286  176.850887 
-327.663851  -405.672467  161.525140 
-327.886442  -406.562211  171.708845 
-327.377187  -407.874441  175.552442 
-330.797107  -407.445282  174.759772 
-328.282850  -408.709506  174.829192 
-329.738031  -404.035041  174.385961 
-331.688672  -404.886358  177.524613 
-332.603110  -403.261097  437.032549 
-340.898511  -392.663834  166.221230 
-344.508517  -393.286927  236.017174 
-347.320039  -388.434100  410.904267 
-364.407842  -370.861722  238.712211 
-362.675217  -370.732341  409.072832 
-370.517400  -363.456210  157.741542 
-372.953300  -363.345323  235.669681 
-372.572051  -363.523445  244.584877 
-377.214357  -357.390264  225.687906 
-380.160088  -356.198100  239.142182 
-392.415328  -342.207145  233.704780 
-399.749703  -334.530330  227.840824 
-401.994830  -334.167381  391.717087 
-434.334535  -302.262871  132.120372 
545.163521  -1274.329475  505.866844 
344.444769  -1073.001688  670.940247 
311.827001  -1040.888113  659.387996 
310.545269  -1040.024547  680.189169 
303.448181  -1032.925213  645.961924 
278.730659  -1008.304244  447.614446 
276.146538  -1006.298508  659.602954 
271.107281  -1000.817640  397.530149 
234.571837  -966.392672  1033.575321 
229.952340  -962.824642  596.687927 
176.181144  -908.135741  560.364332 
133.710908  -866.448706  570.830050 
135.253363  -863.591899  913.946010 
128.020075  -860.909395  342.898202 
118.169202  -851.042647  959.332869 
114.638835  -844.944525  901.000184 
106.223043  -838.678171  370.003906 
89.376515  -818.469959  521.509629 
86.831571  -814.487121  529.494550 
86.854364  -815.946051  889.738999 
77.313629  -809.095129  337.486140 
77.302857  -805.391379  514.206195 
46.234811  -779.043449  499.304512 
18.305312  -747.328593  297.190939 
15.783838  -745.617331  304.031904 
13.242025  -744.997760  816.058388 
-5.344536  -726.022362  296.910159 
-8.198251  -724.418500  802.114749 
-14.414822  -717.564284  320.546118 
-21.620756  -710.876786  740.268018 
-30.302218  -698.576948  288.032382 
-51.753874  -677.991804  769.413852 
-60.272330  -669.057976  757.506037 
-71.028193  -657.619477  435.015492 
-79.421962  -651.145930  265.751487 
-87.615030  -644.925051  411.405832 
-94.427484  -636.549037  398.675458 
-114.888988  -614.384092  710.979502 
-118.864282  -612.219612  414.959824 
-120.005954  -608.942884  249.328054 
-122.775791  -609.449864  703.641365 
-133.651039  -598.349688  258.593646 
-149.234107  -578.846901  353.634089 
-156.345710  -574.105536  664.970899 
-182.545837  -545.721951  337.203404 
-184.288718  -544.413796  336.197003 
-188.192174  -542.285720  566.558007 
-193.805107  -538.884744  221.558166 
-201.415037  -529.500271  226.247678 
-218.440521  -512.514722  554.761419 
-221.636621  -507.461083  228.448296 
-227.060596  -502.176362  220.758095 
-231.070518  -498.402594  304.820856 
-232.127167  -497.214563  193.221898 
-257.893430  -471.635095  529.069317 
-264.323566  -465.789697  486.865892 
-278.810191  -451.764632  286.775894 
-279.486410  -452.854131  479.244369 
-310.585664  -420.952402  461.151971 
-313.716194  -414.998822  460.375178 
-322.721630  -406.989983  460.726840 
-322.676105  -405.406976  459.007751 
-328.144094  -401.107406  174.080820 
-328.825804  -402.900777  184.507577 
-340.254900  -391.697032  151.881812 
-339.038221  -392.236759  153.761970 
-339.136675  -393.122984  153.397011 
-338.046864  -391.719988  150.395773 
-341.701806  -388.347133  164.552461 
-346.984135  -381.801169  257.656825 
-349.801255  -379.172823  246.708810 
-349.940797  -382.674276  256.720312 
-367.623401  -362.180317  239.587007 
-370.740720  -359.728696  143.186699 
-381.136362  -347.416782  143.652868 
-396.449651  -332.661015  152.556764 
-396.324667  -332.156496  357.116426 
-405.839535  -321.964798  338.955297 
-411.862901  -319.090343  357.337990 
-455.470642  -272.591820  173.450506 
-468.807251  -262.552778  179.328841 
484.444735  -1206.571675  496.912240 
294.995413  -1019.064351  669.955231 
270.899858  -993.397597  653.997380 
269.385450  -993.259362  431.311899 
261.165138  -987.683464  387.227635 
261.043044  -983.228503  1088.738588 
199.951776  -922.508872  411.221095 
186.147846  -912.237501  974.533377 
171.217679  -895.901308  357.141866 
150.558368  -877.029538  592.665115 
143.347727  -870.395776  568.822036 
145.130264  -867.887334  578.874947 
134.682562  -858.080410  530.270125 
127.918490  -850.059900  528.481635 
113.178531  -837.550767  346.476819 
87.377483  -812.473902  899.716555 
70.663881  -793.174393  327.905535 
52.510065  -779.448638  899.522849 
16.630082  -740.406004  309.086404 
14.282954  -738.839299  296.339933 
-4.168207  -721.071614  299.601527 
-8.048538  -717.991898  305.686715 
-24.190368  -699.498491  778.051095 
-34.925140  -687.494898  448.420182 
-37.296829  -687.296384  734.635227 
-36.057490  -686.627032  751.872929 
-56.984866  -669.355751  760.959587 
-58.486619  -665.794907  435.197028 
-69.970495  -654.094827  414.095250 
-77.644243  -646.495275  264.667840 
-85.694589  -641.224179  250.813140 
-103.804413  -620.275256  379.420192 
-106.997283  -615.497748  273.422388 
-112.336143  -614.712076  647.569327 
-114.883070  -610.747531  382.254530 
-120.946673  -601.375136  267.581535 
-124.519165  -602.156135  254.682287 
-124.605837  -599.572107  254.941551 
-126.740990  -599.171334  248.530014 
-124.903667  -597.359971  263.455263 
-128.787621  -598.665289  374.549208 
-139.003517  -584.206413  359.596684 
-143.085134  -581.287734  657.944107 
-155.588469  -571.129886  620.093884 
-165.074187  -561.194939  352.537456 
-166.200110  -556.991142  357.977043 
-195.802016  -530.110390  218.065192 
-197.886565  -525.471388  236.314122 
-198.921994  -523.362503  225.876684 
-202.725137  -519.816735  222.360852 
-202.445248  -522.238454  234.791441 
-204.346578  -520.743939  233.373044 
-207.702051  -518.972830  335.833194 
-226.494533  -498.329473  193.500952 
-226.729832  -499.001249  548.833225 
-229.363980  -492.772917  194.589850 
-231.576017  -492.618144  535.137159 
-244.508365  -480.253401  200.962407 
-261.836764  -463.688486  311.270184 
-268.506007  -458.897203  513.724672 
-270.343556  -455.341931  288.565346 
-280.872217  -446.246227  270.219522 
-278.547204  -446.620413  271.288831 
-279.768602  -447.243276  480.559187 
-277.681520  -444.576678  485.967112 
-283.872988  -440.044774  296.969209 
-284.849375  -441.179693  488.433512 
-298.512372  -426.662272  453.788549 
-315.423134  -408.802800  182.773977 
-321.470029  -401.873961  271.788079 
-372.561432  -353.225281  399.298571 
-373.840162  -348.643209  406.724131 
-381.012703  -346.084715  215.677599 
